Date,entireTweets,
2020-04-17 9:44:12,"RT @grcastello: Las ciberpatrullas kirchneristas persiguen a los ciudadanos que usan la palabra saqueo en las redes, pero ¿cómo podemos l…",
2020-04-17 9:26:10,@PecinaLucas @alferdez @ceriani_pablo @Aerolineas_AR Eso es necesario cuando venís de cuatro años de saqueo y despido en hospitales y ciencia....,
2020-04-17 9:09:43,"@AnaliaD04554668 Con el saqueo a nuestro ingresos y sueldos que nos hacen por la cantidad de impuestos, tasas y retenciones este gobierno solidario lo utiliza para controlarnos, ya pedimos permiso para salir y ahora también para ver qué ponemos en las redes... #PatrullameLaChota",
2020-04-17 8:49:12,"RT @MiguelFalagan: Con el saqueo a nuestro ingresos y sueldos que nos hacen por la cantidad de impuestos, tasas y retenciones este gobierno…",
2020-04-17 7:49:29,RT @nataliavolosin: Preso por tuitear “saqueo”. Preso por tuitear. En democracia.,
2020-04-17 6:43:04,a  )(  de hacerle un saqueo a la heladera,
2020-04-17 6:40:10,@Activision  me parece muy mala idea sacar el cuarteto de saqueo en warzone,
2020-04-17 5:15:31,"RT @Kari22288147: @SoglioGabriel No, porque tienen el cerebro lavado, de tanto odio y rencor.Para algunos debe ser frustrante, ver la real…",
2020-04-17 5:05:15,@majulluis @lanacionmas Hicimos las cuentas? Ajajajajajajajajajajajajajajajajajajajajajajajajajaaaaaaaaaaaaaaajajajajajajajajajajajajajajjajajajajajuajauajajajaj hacete la cuenta de lo que se chorearon Macri y la banda de hijos de puta que saqueó el país. Van a ser colgados de a uno en uno y uno.,
2020-04-17 4:41:30,"RT @myriambregman: Tuiteó la palabra saqueo, lo fue a buscar la DDI de Balcarce a su casa y, según denuncia, le dijeron ""al presidente no l…",
2020-04-17 4:32:13,Un boludo jode con un saqueo en Twitter y le cae toda la policía en la casa. Querés denunciar estas cosas y nadie te dan bola. https://t.co/P5EbrUFbrq,
2020-04-17 4:26:18,"Esto es la represora de pato bulri....Cómo, no es....No, es...No, no @SabinaFrederic no puede hacernos esto. Somos puan loque. Mienten.https://t.co/NWMEEkvlCmNo es control represivo, es manejo de las fluctuaciones de los humores en el colectivo humano ante el covid-19.",
2020-04-17 4:25:56,@Hachita1212 Cuidado con lo de “saqueo” que la CIA de tuiter te está mirando. 😱,
2020-04-17 4:06:08,"Siempre quise poder devolver el agravio.Hoy podemos hablar del ""macrismo racional""?Aún recuerdo como los periodistas cómplices del saqueo y endeudamiento q hoy nos deja en default se llenaban la boca hablando de peronismo racional.Todo vuelve hijos de puta. https://t.co/pysysUBOZY https://t.co/2yvmTEw8a6",
2020-04-17 4:05:21,@MicaaLombardii Pd: saqueo,
2020-04-17 3:53:47,"Seguramente tenía alguna oferta de fideos marca SAQUEO..., por 500 grs https://t.co/UiuZJiixyi",
2020-04-17 3:43:06,Saqueo.,
2020-04-17 3:37:58,Se saqueo el torneito de truco bien ahí 🙌🏽,
2020-04-17 3:37:16,RT @lourmazzoleni_: El ciberpratullaje existe para cuando un pibe twittea la palabra “saqueo” pero no para investigar a la cantidad de  per…,
2020-04-17 3:26:18,RT @CarlosKrumnack: @fllorenteantoni @C5N FMI lo hizo todo mal con Macri.El FMI incumplió con su Estatuto. El FMI prestó mal y lo sabía…,
2020-04-17 3:16:35,@JeLamarque @Rafael09DIC2018 @dsantoro59 Si claro. Aquí sigo vivo gracias a Dios! Ya sobreviví al peronismo PJ con:10 años y medio de Menem PJ2 años de Alianza UCR-PJ2 años de Duhalde PJ12 años y medio de Kirchner PJY si Dios me da la gracia voy a sobrevivir 26 años más de SAQUEO.Háblando de SAQUEO con MM no hubo,
2020-04-17 3:14:17,RT @Solanopo: ¿Así que Patricia Bullrich salió a respaldar a la ministra Frederic porque gracias al ciberpatrullaje le abrieron una causa a…,
2020-04-17 2:50:55,RT @meme_ed7: Despues de esto va a venir el Virus del Saqueo Masivo,
2020-04-17 2:49:01,"RT @PaulitaKiel: @CarluchaForte @GabyLevinas ¿Levinas, me suena? El Israelí que saqueó al pobre León Ferrari, le robó todas sus obras, las…",
2020-04-17 2:27:43,"RT @SoyLeandroGonza: Los mal nacidos hijos de puta que festejan un default, son los mismos que nos trajeron a está situación.  Son los ""rep…",
2020-04-17 2:09:52,Despues de esto va a venir el Virus del Saqueo Masivo,
2020-04-17 2:04:46,@vroteberde Pero este tipo es un nazi. El gobierno proceso a un pibe por la palabra saqueo y no encuentran este asesino?,
2020-04-17 1:40:34,RT @Solciialonso1: Por que en vez de perseguir a un pibe que escribió saqueo no persiguen a las cuentas pertenecientes a los pederastas?…,
2020-04-17 1:29:36,"@CarluchaForte @GabyLevinas ¿Levinas, me suena? El Israelí que saqueó al pobre León Ferrari, le robó todas sus obras, las vendió y sigue impune.",
2020-04-17 1:26:39,"@PRossiOficial @LoPiensoYloDig Seguro fueron uds. Los periodistas complices del saqueo del pais. MACRI Y SU BANDA DEJARON UN PAIS ARRASADO INFLACION, DEUDA EXTERNA, 35% DE POBREZA, MINISTROS CON CUENTAS OFFSHORE.",
2020-04-17 1:17:03,Che gente alguien me dice si sigue en pie lo del saqueo?,
2020-04-17 1:07:38,Me preguntaba.... @alferdez @SabinaFrederic si ya q con el #ciberpatrullaje le dieron prisión a un pibe de 20 años por decir saqueo!!bya pasado los días... Pudieron encontrar al hombre morteros q sigue prófugo @jlespert @JonatanViale  @edufeiok @todonoticias,
2020-04-17 1:05:38,Una vez salí con un veggie pero solo compartimos latas de jardinera pues pobreza asi que si veo esa heladera se la saqueo https://t.co/U1lkEgwjeH,
2020-04-17 1:05:24,"RT @joaninoc: PENSAR QUE ALBERTO ASUMIÓ CON TODOS LOS PROBLEMAS ECONÓMICOS QUE EL MACRISMO DEJÓ, UN SAQUEO DE TODAS LAS CAJAS DEL PAÍS. EN…",
2020-04-17 1:00:11,"PENSAR QUE ALBERTO ASUMIÓ CON TODOS LOS PROBLEMAS ECONÓMICOS QUE EL MACRISMO DEJÓ, UN SAQUEO DE TODAS LAS CAJAS DEL PAÍS. EN ESE MARCO APARECIÓ LA PANDEMIA DEL CORONA VIRUS. EL PERONISMO SIEMPRE ASUMIÓ LAS GRANDES BATALLAS DEFENDIENDO AL PUEBLO. https://t.co/HAYYmINOxg",
2020-04-17 0:58:30,RT @DameElDiezmo: @FitoSayago @elena_sarries @ElOjoChurrinche @glopezsecchi @mafalda75333247 @fcukierman @sandrofacchin @Calerga67 @elcanci…,
2020-04-17 0:57:19,"@FitoSayago @elena_sarries @ElOjoChurrinche @glopezsecchi @mafalda75333247 @fcukierman @sandrofacchin @Calerga67 @elcanci2 Cuenta la leyenda Que un día de conmemoración Le caímos en de Flash Mob A un conocido artista plástico, en una modalidad que podría ser catalogada de saqueo a la heladera",
2020-04-17 0:55:51,alguien para el saqueo? usamos barbijos,
2020-04-17 0:40:34,@FrankenCastle21 Saqueo.,
2020-04-17 0:37:24,Pero la policía busca al boludo que tiró un tuit sobre un saqueo y no se ocupa de las cosas importantes como estas https://t.co/NTVMnBmFTV,
2020-04-17 0:34:16,"RT @BerlariVicente: Esperar ayuda del Pentágono, es continuar el saqueo. El Pentágono mata. Cuba envía médicos para curar. Fijate la difere…",
2020-04-17 0:16:34,RT @gloriavdelc: pensar que somos víctimas de #ciberpatrullaje si escribimos SAQUEO pero no lo usan para combatir la clandestinidad y un ne…,
2020-04-17 0:13:02,RT @Rebelion7J: @AdriCCaceres @juntoscambioar @MinGenerosAR @Sofiabrambilla @MariaLujan_Rey @JosefaMendo @camicrescimbeni @AscarateLidia @s…,
2020-04-17 0:01:44,"Esperar ayuda del Pentágono, es continuar el saqueo. El Pentágono mata. Cuba envía médicos para curar. Fijate la diferencia.!!#AerolineasOrgulloNacional https://t.co/7Cthxrgatx",
2020-04-16 23:58:05,Lastima que Kristalina y los buitres no tuitearon nada sobre su #saqueo porque ahí si que los investigaban.,
2020-04-16 23:46:30,"RT @DanielIngaramo: Si por escribir “saqueo” en un tuit, un joven trabajador de 21 fue imputado por un fiscal, que tendrían que hacer con @…",
2020-04-16 23:11:21,"RT @efecdb: Con el usd blue a 100, sería yo saqueo, tu saqueas, vosotros saqueamos?",
2020-04-16 23:09:00,"@GerardoMorales @juan_amorin @alferdez Aplaudias el saqueo de Macri, lo.menos que podés hacer, cínico de mierda, es apoyar a los que quieren arreglar el desfalco que dejaron uds!",
2020-04-16 23:03:49,@macalaquenoarde Sale ese tal saqueo virtual. Gracias 🤗,
2020-04-16 23:03:28,@LuElizabbeth @TejedaJoaco Eh... Saqueo.,
2020-04-16 23:03:23,@mis2centavos Saqueo y no se me ocurre ninguna foto,
2020-04-16 23:01:00,"Con el usd blue a 100, sería yo saqueo, tu saqueas, vosotros saqueamos?",
2020-04-16 22:58:29,@mis2centavos Asado. Me int*saqueo*eresa,
2020-04-16 22:56:25,"@raulor1974 @AleVanderKor Macrista por lo mentiroso. Nos reinserto en el mundo 😂😂😂 ni limones podia vender. Habla de que Macri pago, jamas Macri pago nada, se fue sin pagar la cuota del FMI, nunca dijo la verdad, nos endeudo, saqueo y fugo. Hasta un pibe de jardín lo sabe",
2020-04-16 22:49:41,"RT @LucasSandoval00: Ahora por decir en joda la palabra saqueo te quieren meter 6 años en cana, pero bueno por robarte una máquina de imp…",
2020-04-16 22:43:55,"@LeoManjak @SantoroLeandro @malegoui Hasta que no se intervenga, sanee y corrija tanto leyes como criterios en el Poder Judicial y Jurisprudencia Argentina... el saqueo, estafa y traición funcionaria se proseguirá llamándo ""éxito personal"".",
2020-04-16 22:40:30,"@AlejoGiorgi @mauriciomacri Que lindo sería q la paguen esos oligarcones anti pueblo.Penduleando, con algo de espera, pero tienen que pagar penalmente. Sería todavía más hermoso que haya una comprensión popular del saqueo que hicieron y de que el peronismo encarna la voluntad trabajadora. Pa' eso militamo",
2020-04-16 22:38:20,"RT @emilianojavyer: Pregunto: Un pibe por decir lo del saqueo, tiene una causa. Pero con este flaco @elcoya1977 , que no para de operar. Qu…",
2020-04-16 22:38:14,"@javiernavia @Apuntes_ El plan del gobierno era para lo judicial, no para lo económico. Volvieron para salir libres de culpa y cargo del saqueo anterior. Ya sabían que no iban a poder saquear como antes. Por eso les calienta 3 pepinos hacer un plan económico. ""Que pague el que sigue!"".",
2020-04-16 22:36:28,@SilMercado La palabra saqueo se puede utilizar de muchas formas . Por ejemplo . Los politicos saquean el Heraldo publico todos los meses.,
2020-04-16 22:34:08,"@toma_cultura @BosteraPatsy Yo creo que hay que poner la palabra saqueo, bomba, golpe, vivan los unitarios y el que no salta e peronista.",
2020-04-16 22:33:58,Ciberpatrullaje: le abren una causa a un joven por twittear la palabra saqueo https://t.co/AStP2HJDYg,
2020-04-16 22:28:57,"93,4 millones de AUH (16,7 veces el gasto mensual en AUH); 57,9 millones de Tarjetas Alimentar (actualmente hay 1,1 millón); y 29 millones de IFE (3,7 veces el total de beneficiarios anunciados).¿DE VERDAD NADIE VA A PAGAR POR EL SAQUEO DEL MACRISMO?",
2020-04-16 22:22:37,@piopio2019 @OfeFernandez_ @TodosCaba @alferdezok Ahora podés decir la palabra saqueo entonces? :P,
2020-04-16 22:17:41,@madorni Otro #saqueo de los K,
2020-04-16 22:09:06,Saqueo,
2020-04-16 22:06:45,"Pregunto: Un pibe por decir lo del saqueo, tiene una causa. Pero con este flaco @elcoya1977 , que no para de operar. Que vive diciendo que cuando termine la pandemia hay q salir a voltear a @alferdez. Que lo siguen 56mil personas, llenas de odio. ¿No pasa nada?",
2020-04-16 22:02:04,@estebangiachero @horaciorlarreta @mariuvidal @AgenciaTelam Yo estoy muy bien. Suerte y a seguir con el saqueo que a nadie le importa💪.,
2020-04-16 21:55:20,RT @gloriavdelc: no era para chequear el humor social. Tampoco para controlar el narcotráfico y otros delitos. Si por escribir SAQUEO en la…,
2020-04-16 21:47:33,"Hablan 24hs de la enfermedad y ni una noticia como estamos económicamente en el país, como meten preso a un chico por decir saqueo o cierran supermercados dejando a miles de empleados sin trabajo. SON UN ASCO LOS MEDIOS. https://t.co/y4I9QY5kFu",
2020-04-16 21:43:40,"Los mal nacidos hijos de puta que festejan un default, son los mismos que nos trajeron a está situación.  Son los ""reperfiladores"", festejan que al país le vaya mal, total ellos ya están hechos, con el saqueo de los últimos 4 años.#AerolineasOrgulloNacional https://t.co/aSKT6oK7Iz",
2020-04-16 21:38:24,RT @El_vengaK: Adivina quien estuvo en el medio del saqueo? https://t.co/6iIFKYXDnQ,
2020-04-16 21:22:47,RT @SindArgTrolls: El gobierno quiere impedir que usemos la palabra saqueoes evidente que no admite tener competencia#ProcesameElSaque…,
2020-04-16 21:21:19,"RT @sipalkilucho: ALBERTOEstá bien participar d 1 secta delictiva d mitómanos mafiosos, robar, asesinar fiscales, coimear, apoyar al Hezbo…",
2020-04-16 21:18:52,"@Nonbinarymaster ""Y si hacemos un saqueo?"" (leer al ritmo de Do You Wanna Build a Snowman)·",
2020-04-16 21:02:38,Por que en vez de perseguir a un pibe que escribió saqueo no persiguen a las cuentas pertenecientes a los pederastas? Quiero denunciar la cuenta y NO ME LO PERMITE. Instagram permite que se suba contenido pedofilo pero censura y cierra otras cuentas? Mark Zuckerberg cómplice. https://t.co/imBvrxoBG4,
2020-04-16 20:56:13,"@titifernandez1 @Aerolineas_AR @alferdez Forro aquí tenes el profe de los troll  ,vienen aviones vacíos del mundo sin traer compatriotas  de eso no decís nada chupaculo de la corrupción y el saqueo de este país 🤥🤥🤥🤥🤡 https://t.co/qLNOPfbr75",
2020-04-16 20:30:26,El ciberpratullaje existe para cuando un pibe twittea la palabra “saqueo” pero no para investigar a la cantidad de  perfiles de pedofilos,
2020-04-16 20:26:58,RT @Todaserres1: Y pensar que a un pibe por un Twit que decía SAQUEO le hacen una causa .. a esta rata habría que DEPORTARLA minimo https:/…,
2020-04-16 20:26:20,Adivina quien estuvo en el medio del saqueo? https://t.co/6iIFKYXDnQ,
2020-04-16 20:24:58,RT @EmilioOlveira: ¿usar la palabra #saqueo es motivo de una causa penal? ... pasó Stalin y dijo que le parece un atropello a las libertade…,
2020-04-16 20:11:17,"Saqueo, saqueo, saqueo, saqueo....",
2020-04-16 19:53:26,RT @Jiu_ok: #CensuranABaby meten preso a uno por escribir saqueó...no se porque me sorprende... https://t.co/v2McCUNasY,
2020-04-16 19:40:31,"Cómo hicieron para agarrar el pibito que tuiteó saqueo... 🤔 De dónde sacan los datosMenos mal que no soy influencer, sinó ya me hubiera agarrado la cyber patrulla. Igual por las dudas fíjense si no tuiteo en unos días es porque me llevaron",
2020-04-16 19:40:00,"RT @Luu_Brito19: Alguien twitea SAQUEO y se mueve toda la tecnología informática para encontrar al culpable, pero nunca buscan al hdp y cag…",
2020-04-16 19:36:41,RT @carmueller: Pero me dejan decir que hay #saqueo en el conurbano? Estoy haciendo apología de la verdad.#QuedateEnTuCelda#TwitterComuni…,
2020-04-16 19:25:21,@LuElizabbeth #saqueo que sea TT,
2020-04-16 19:20:56,"RT @LeiteFederico: Mujica: el presidente que más endeudó al Uruguay. Por esto no podemos cambiar el modelo productivo. El IRPF, el saqueo i…",
2020-04-16 18:59:44,@primolouis ahi vi que tuvo 176 vistas el tweet. Tuvo mas público el kevin llamando a un saqueo a las 3am,
2020-04-16 18:57:54,#CensuranABaby meten preso a uno por escribir saqueó...no se porque me sorprende... https://t.co/v2McCUNasY,
2020-04-16 18:56:26,RT @rominita__ar: #UOM como entregaron a los trabajadores!!!!Después no podes decir #saqueoEs fácil negociar con el culo del otro señore…,
2020-04-16 18:54:59,RT @BrendaR55027830: @LeonidR_ @LibranosM @VulpesFortis no me conoce nadie pero ... #saqueo,
2020-04-16 18:53:27,#UOM como entregaron a los trabajadores!!!!Después no podes decir #saqueoEs fácil negociar con el culo del otro señores sindicalistas!!!@MinTrabajoAR #trabajo #trabajadores #Argentina,
2020-04-16 18:51:30,@dsantoro59 Sigue el saqueo....,
2020-04-16 18:48:41,Necesito que el presidente salga a desmentir lo del pibe que tuiteó saqueo porque estoy muy muy defraudada porfa necesito que no sea real.,
2020-04-16 18:46:53,Pero twitteas SAQUEO y te encuentran altoque. https://t.co/0KscvAGZXW,
2020-04-16 18:45:34,Asociacion IlicitaK&amp;BandaK 12 Años Estudio Ciencia&amp;Practica del Robo&amp;Saqueo de la Nacion Argentina&amp; al Pueblo Argentino Recibidos&amp;Diplomados llegan 2°&amp;3° Lineas a Robar y Saquear 💰..hoy el Gobierno de Cientificos Debe Cuidarnos del 👑Virus Pandemia y Economia Destruida por Ellos,
2020-04-16 18:40:09,"RT @ser_elmago: @aldoomar25 @clarincom Esta es la Argentina que le gusta a gente como vos !! Después hablan de saqueo k , compraron sin pag…",
2020-04-16 18:38:10,@LeonidR_ @LibranosM @VulpesFortis no me conoce nadie pero ... #saqueo,
2020-04-16 18:33:27,RT @SantiCabrall: Vivimos en el país que un asesino femicida sale libre de carcel al dia siguiente y un pibe de 20 que pone jodiendo algo s…,
2020-04-16 18:30:19,"La delincuente quiere volver, no se hace cargo que es parte de este Gobierno deplorable. #saqueo #NosCuidamosEntreTodos Cristina Kirchner rompe el silencio, le marca la cancha a Alberto Fernández y elige el enemigo perfecto https://t.co/z6Mere6xuP",
2020-04-16 18:26:15,@LitvinAnibal Mostrar el saqueo peronista a las arcas públicas.,
2020-04-16 18:23:59,"Decir que los médicos cubanos, no son médicos, que más bien son agentes de inteligencia ¿tendrá el mismo castigo que postear saqueo?",
